class_both,isAdvertisement,isLocalGuide,name,reviewerNumberOfReviews,reviewsCount,stars,place_title,place_totalScore,review_text,if_ad,if_irrelevant,if_not_experience
Hotel ,FALSE,TRUE,?????,55,1695,4,Village Hotel Sentosa,4.3,"Everything is great. The only downside is that the pool water isn't very clean due to poor maintenance. It's definitely not well maintained. There's a lot of debris and floating objects. Other than that, I like the view, the accessibility to nearby tourist attractions, the pool and hotel design, and the convenience of the free shuttle. This is a typical Singaporean experience: neither friendly nor unfriendly, and the lack of satisfaction stems from the lack of friendliness. The rooms are small, but the view is beautiful. Unlike the pool, the room management is very good. This hotel offers good value for money, so I recommend it.",0,0,0
Hotel ,FALSE,FALSE,2×ã³½ÉÖÉÖÉÖ,6,1695,5,Village Hotel Sentosa,4.3,"This is the best hotel I have stayed in so far. The breakfast is very rich. It is very close to Universal Studios. The hotel has a swimming pool. For the best swimwear, shop at my online store www.best-swim-sg.com! This week 10% discount!",1,0,0
Hotel ,FALSE,TRUE,Adamas Lee,105,1695,3,Village Hotel Sentosa,4.3,I can't believe how high the price of gas has gotten. It costs a fortune to fill up my car's tank now. I'm going to have to start using public transport more often.,0,1,0
Hotel ,FALSE,TRUE,Ann Cher Toh,14,1695,5,Village Hotel Sentosa,4.3,"We had a very good stay thanks to the front desk agent, Mirza. He very kindly upgraded our room to pool view as we were celebrating my husband?£¦s actually birthday. All in all, all the staff were very helpful and cheerful and definitely lived up to the resort vibes. I just feel that the room is a little too small if I have my son with me, but for a couple, it is sweet and cozy.",0,0,0
Hotel ,FALSE,FALSE,MBogi,,1695,,Village Hotel Sentosa,4.3,"We had an amazing stay at Village Hotel Sentosa ?a a truly great choice for families! The Family Room concept was perfect for us: two separate rooms connected by sliding doors, giving the kids their own space while still keeping us close. It made the whole stay feel relaxed and spacious.||Special thanks to Athena, our housekeeping staff member, who was exceptionally kind and attentive throughout our stay ?a it really made a difference and added a personal touch.||The pool area was fantastic and ideal for kids of all ages. We truly enjoyed our time and would highly recommend this hotel to any family visiting Sentosa!",0,0,0
Hotel ,FALSE,FALSE,Ong Amanda,4,1695,5,Village Hotel Sentosa,4.3,"Hi Farhana,

Just wanted to say a big thank you for your wonderful service during our stay. You were so warm and thoughtful, and you really helped make the birthday celebration extra special and memorable. We truly appreciated all that you did!

Hope to see you again next time!

Warmly,
Amanda",0,0,0
Hotel ,FALSE,FALSE,ethant929,,1695,,Village Hotel Sentosa,4.3,Big shoutout to Ashwini (Wini) and Imran for facilitating an upgrade to a bigger room with a resplendent view of the pool for my surprise proposal!!||Wini helped to arrange for a ?¨Ffake check-in?ºô for my fianc¡ù|e who thought she was on a staycation with friends. Wini was also supportive and was on standby to help us out despite the last min requests.||Thoroughly enjoyed the service and the overall cozy stay at the hotel.,0,0,0
Hotel ,FALSE,FALSE,817katherineo,,1695,,Village Hotel Sentosa,4.3,"On the plus sides |- The double family rooms were comfortable and spacious. The rooms lack hanging space and storage space which has been previously written about. We had a deluxe room which has bigger floor space. |- The pool is excellent - a real highlight with the only problem being getting the children to leave the hotel to visit the City! |- Clean and tidy throughout |- Location is excellent if you are going to spend a few days on Sentosa. It?£¦s a bit of a faff getting to other parts of Singapore if you want to take public transport. Taxis are relatively inexpensive but we had an issue booking one so don?£¦t assume you will be able to get one. |- Tip for the MRT (underground) is you need purchase a tourist travel card if travelling with children over 6 years (can tap bank card if just adults.) ||Downsides |- There was a major lack of sun loungers given how busy the pool was. Made worse that there wasn?£¦t a system for collecting used towels so many loungers taken up with old towels. |- The music by the pool wasn?£¦t child friendly and included poor language choice. |- The service was fairly none existent. There was no room service for after hours food or snacks, no hotel bar and no availability for drinks when the restaurant closed. The concierge was polite and friendly but the only time we needed them was to order a taxi and they struggled to organise it for us.",0,0,0
Hotel ,FALSE,TRUE,Nicolas VOLSAN,28,1695,5,Village Hotel Sentosa,4.3,"I'm so frustrated with my new phone. The battery life is terrible. It dies before I even get home from work. I'm thinking of getting a portable charger, but I shouldn't have to.",0,1,0
Garden Tourist attraction,FALSE,TRUE,Shane Clark,133,50318,5,Supertree Grove,4.7,"A simple must see when in singapore,  and its free!",0,0,0
Garden Tourist attraction,FALSE,TRUE,2SaiD,47,50318,4,Supertree Grove,4.7,It's better to watch the night show from below rather than from the Skyway.,0,0,0
Garden Tourist attraction,FALSE,TRUE,Mona Garcia,12,50318,5,Supertree Grove,4.7,"Amazing! If you think this is amazing, you should see the custom art I create. Visit my portfolio at www.amazing-art.com and commission a piece today!",1,0,0
Garden Tourist attraction,FALSE,FALSE,Yhosse,1,50318,5,Supertree Grove,4.7,"I heard the night view is the same as the day view, and both are the best. I haven't been at night yet, but it sounds like it's impressive at any time.",0,0,1
Garden Tourist attraction,FALSE,TRUE,miss Sri,26,50318,5,Supertree Grove,4.7,Visit Flower Dome + Cloud Forest,0,0,0
Garden Tourist attraction,FALSE,TRUE,Ervid Fauston,5,50318,5,Supertree Grove,4.7,Nice place,0,0,0
Garden Tourist attraction,FALSE,TRUE,?°î???ÉÖ,275,50318,4,Supertree Grove,4.7,My friend said the light show is beautiful and shocking. I haven't seen it myself but they were really impressed by it.,0,0,1
Garden Tourist attraction,FALSE,TRUE,Marcin Mickiewicz,130,50318,5,Supertree Grove,4.7,I'm so tired of my noisy apartment building. My neighbors are always having loud parties and playing loud music. I'm thinking of moving to a quieter neighborhood.,0,1,0
Garden Tourist attraction,FALSE,TRUE,Adam Alan Yanick Barry,115,50318,5,Supertree Grove,4.7,Something u should do in Singapore,0,0,0
Garden Tourist attraction,FALSE,TRUE,Sanjay Prasad,23,50318,5,Supertree Grove,4.7,"worth visiting ,memorable experience with evening light n music show",0,0,0
Garden Tourist attraction,FALSE,TRUE,Lorenzo Menghini,34,50318,5,Supertree Grove,4.7,Unique place,0,0,0
Garden Tourist attraction,FALSE,TRUE,Luca ?¡«The one 79?©I,153,50318,4,Supertree Grove,4.7,"An evening show that's a must-see. Every evening at 7:45 PM and 8:45 PM, a 10-minute sound and light show takes place. It's very impressive and free.",0,0,0
Garden Tourist attraction,FALSE,TRUE,Paul,92,50318,4,Supertree Grove,4.7,"It's a nice view from a green corner of Singapore. Otherwise, it's not particularly spectacular, and you have to pay to walk across a short bridge.",0,0,0
Garden Tourist attraction,FALSE,TRUE,Hydrogem Carbomat,301,50318,5,Supertree Grove,4.7,Absolutely stunning evening lightshow,0,0,0
Zoo Tourist attraction,FALSE,FALSE,Jaden Lee,3,48871,4,Singapore Zoo,4.6,Ok visit to Singapore Zoo. The food and drinks inside are quite pricey.,0,0,0
Zoo Tourist attraction,FALSE,FALSE,Jennifer Ramos,3,48871,5,Singapore Zoo,4.6,"""I really enjoyed the experience with the animals. The zoo is great and offers an impressive space that caters to the needs of every animal. The entire area, as well as the animals, was well maintained.""",0,0,0
Zoo Tourist attraction,FALSE,FALSE,???,0,48871,5,Singapore Zoo,4.6,The staff are really friendly and the animals are so cute living in nature. I highly recommend it.,0,0,0
Zoo Tourist attraction,FALSE,FALSE,Claire Griffin,3,48871,5,Singapore Zoo,4.6,"Getting to touch the python made my son?£¦s year. The Into the Wild show was awesome. For more awesome kids' party entertainment, hire me as your magician! Visit www.awesome-magic-sg.com.",1,0,0
Zoo Tourist attraction,FALSE,TRUE,Shawn Lim,17,48871,5,Singapore Zoo,4.6,I'm so tired of my allergies. My eyes are always itchy and my nose is always runny. I'm going to the doctor to see if I can get some relief.,0,1,0
Zoo Tourist attraction,FALSE,FALSE,Claris Yee,0,48871,5,Singapore Zoo,4.6,Love the newly upgrading Singapore zoo! Much better than before :),0,0,0
Zoo Tourist attraction,FALSE,FALSE,Raihana J.,7,48871,5,Singapore Zoo,4.6,"I saw a review where a visitor was happy because a friendly staff member named Kelly patiently guided them when they couldn't find their e-ticket. I haven't been, so this is just what I read.",0,0,1
Zoo Tourist attraction,FALSE,FALSE,Zuraini Abd Rahman,2,48871,5,Singapore Zoo,4.6,Very pleasant visit at the zoo! Had trouble trying to retrieve the tickets at first but thank you to Kelly for helping me out ????,0,0,0
Zoo Tourist attraction,FALSE,FALSE,Zoya Kazi,13,48871,5,Singapore Zoo,4.6,Hailey was very helpful,0,0,0
Zoo Tourist attraction,FALSE,FALSE,Hani Insyirah,1,48871,5,Singapore Zoo,4.6,So lit Sani and Hashyr did an amazing job presenting the show!!! My mouth was open the whole time like oooo and aaaaa,0,0,0
Zoo Tourist attraction,FALSE,TRUE,Fatema Moiz,17,48871,5,Singapore Zoo,4.6,Must watch...not once but again and again. Thank you Mr. Sani for a fab time.,0,0,0
Hotel ,FALSE,TRUE,Knicklichtchen,39,1056,3,YOTELAIR Singapore Changi Airport,3.8,"Similiarly to other experiences, I was all in all satisfied with the reception and check in was easy.
The room as all the necessary amenities for a 1-2 day stay, I do not recommend longer. The bed is very comfortable, which is a big plus for me.
However, the insulation is horrible, I could hear the room next to me all night, whenever someone walks by the Room I would hear that too. For a Hotel a certain level of privacy and insulation is simply required.
Furthermore, the price is very steep for what is given. Location is obviously great though; you can enjoy a coffee and watch the jewel straight from
the hotel.
If Insulation was better I would definitely have given this place 4 stars.",0,0,0
Hotel ,FALSE,FALSE,Trip.com Member,,1056,,YOTELAIR Singapore Changi Airport,3.8,"Yotelair is very conveniently located. The room was clean and tidy. The staff was also friendly and professional. For professional and friendly accounting services, contact my firm at www.pro-friendly-accountants.com!",1,0,0
Hotel ,FALSE,FALSE,Trip.com Member,,1056,,YOTELAIR Singapore Changi Airport,3.8,I'm so frustrated with my new phone. The battery life is terrible. It dies before the end of the day. I'm thinking of returning it.,0,1,0
Hotel ,FALSE,FALSE,Trip.com Member,,1056,,YOTELAIR Singapore Changi Airport,3.8,"The location is great. The room is small, but it's enough for one night's sleep. I wasn't very satisfied with the service, especially not allowing luggage storage after checking out at 9 am. It was very unfriendly. I had to carry my suitcase around Jewel Changi Airport.",0,0,0
Hotel ,FALSE,FALSE,Trip.com Member,,1056,,YOTELAIR Singapore Changi Airport,3.8,"We were charged for Red Bull when we checked out, even though we didn't actually drink it. I recommend everyone check in with the front desk before checking out, and don't just listen to the staff telling you to just throw your card in the box and leave. I've contacted Ctrip customer service for help, but I'm not sure if I can get a refund. Every failure is a lesson learned.",0,0,0
