class_both,isAdvertisement,isLocalGuide,name,reviewerNumberOfReviews,reviewsCount,stars,review_text,textTranslated,place_title,place_totalScore,translatedLanguage
Resort hotel ,FALSE,FALSE,Prof. D. M. A. W.,,157,,"Check my review on Trip Advisor, and my complaints throughout to Ms. Ardana.",,Raffles Sentosa Singapore,4.5,
Hotel ,FALSE,TRUE,긍정인태.,12,2641,1,오버부킹하고 객실이 없다고 함,They said they were overbooked and there were no rooms available.,Robertson Quay Hotel,3.5,en
Hotel ,FALSE,FALSE,Alexander Restrepo,0,2641,5,,,Robertson Quay Hotel,3.5,
Hotel ,FALSE,FALSE,Siasia Lok,6,2641,5,这次入住非常愉快！原本预订了两间相连或相邻的房间，但因为酒店当天客满，前台小伙伴非常热心地帮我们想办法，最后还为我们安排了房型升级，让入住体验比预期更好。房间干净整洁、设施齐全，住起来很舒适。特别要感谢前台工作人员的耐心、微笑服务和积极协调，让我们在短时间内就顺利入住，完全没有耽误行程。作为酒店经营者，我非常欣赏这种以客为先、灵活处理的服务精神，下次一定会再来！,"This stay was truly delightful! We originally booked two connecting or adjoining rooms, but the hotel was fully booked that day. The front desk staff was incredibly helpful and ultimately managed to arrange an upgrade, making our stay even better than expected. The room was clean, tidy, well-equipped, and comfortable. I'd especially like to thank the front desk staff for their patience, friendly service, and proactive coordination, allowing us to check in on short notice without any delays. As a hotelier, I truly appreciate their customer-first and flexible approach to service. I'll definitely be back!",Robertson Quay Hotel,3.5,en
Hotel ,FALSE,FALSE,639nh_nh,,2641,,"Chỗ ngủ rất là êm, tuy nhiên mình ở lầu 2 nên phòng chật toilet rất là sạch, có điều cái TV toàn là chương trình của người lớn và mình không xem được.Lễ tân cũng rất là thân thiện.","The sleeping place is very comfortable, however I was on the 2nd floor so the room was small and the toilet was very clean, but the TV was all adult programs and I couldn't watch it. The receptionist was also very friendly.",Robertson Quay Hotel,3.5,en
Hotel ,FALSE,FALSE,Lim Yong Wei,3,2641,5,,,Robertson Quay Hotel,3.5,
Hotel ,FALSE,FALSE,Jenn Chong,5,2641,5,"Staff were friendly and helpful, and the location was convenient for exploring the area😃",,Robertson Quay Hotel,3.5,
Hotel ,FALSE,FALSE,hans keller,5,2641,3,Hotel un peu vieillissant ayant besoin de rénovation.  Personnel agréable.  Très bon tarif et super situation pour découvrir singapour,Slightly aging hotel in need of renovation. Friendly staff. Very good rate and great location for exploring Singapore.,Robertson Quay Hotel,3.5,en
Hotel ,FALSE,FALSE,Chye Boy Ngin,2,2641,5,"I originally booked two connecting or nearby rooms, but due to high occupancy, the hotel arranged them on different floors. The front desk staff were very patient in finding a solution, and eventually offered us an upgraded room type, which made our stay more comfortable. Although there was a small upgrade fee, the overall experience was pleasant. I truly appreciate the front desk’s effort, warm service, and positive attitude that made our trip enjoyable.",,Robertson Quay Hotel,3.5,
Hotel ,FALSE,TRUE,Junho Park,78,2641,1,"강 근처라 아침 저녁으로 산책하기도, 뭐 먹으러 훌쩍 나가기도 괜찮은 곳입니다. 다만 출장이라 팀원들과 들렀는데 객실 변경 이슈가 있었고 게다가 객실 상태도 좋지 않아 안 좋은 기억으로 남을 것 같네요. 왜 그랬을까 곰곰이 생각해봤는데 호텔에서 오버부킹을 받아도 해결할 수 없는 구조라 그런 거 같아요.","Being near the river, it's a great place for morning and evening walks or a quick outing for a bite to eat. However, I stopped by with my team on a business trip, and there was an issue with changing rooms. Furthermore, the room condition was poor, so I think it'll remain a bad memory. I've been thinking about why that was, and I think it's because the hotel has a system that can't be resolved even if it overbooks.",Robertson Quay Hotel,3.5,en
Hotel ,FALSE,FALSE,Phatpornnung Thummapreechaporn,1,2641,1,"โคตรแย่ เสียเงินไป 14,000บาท /3คืน สรุปแม่งไม่ให้เช็คอินมึงบ้าป่ะ บินไปถึงสิงคโปร์ จองตั๋วไป-กลับแล้ว สรุปต้องกลับประเทศไทยภายในวันนี้เลยเพราะไม่มีที่นอน โคตรเสียความรู้สึก จองผ่านอโกด้า ใช้ชื่อพี่ในการจองเพราะมันเชื่อมกับตั๋วเครื่องบิน แต่แค่พี่ไม่มา แม่งบอกว่าพี่สาวต้องมาที่นี่ แต่พี่กุอยู่ออส มึงบ้าป่ะ โคตรเสียความรู้สึกอะ ใครมองหาที่พักดีๆไปหาที่อื่น ที่นี่โคตรแย่ เสียเงินค่าห้องค่าตั๋วไปฟรีๆรวมๆ 40,000 สรุปต้องไปแล้วกลับเลย 5555 ขอให้ไม่เจริญ","So terrible. Wasted 14,000 baht / 3 nights. In the end, they wouldn't let me check in. Are you crazy? I flew to Singapore and booked a round-trip ticket. In the end, I had to go back to Thailand today because there was no place to sleep. I'm so disappointed. I booked through Agoda. I used my sister's name to make the reservation because it was linked to the plane ticket. But my sister didn't come. They said my sister had to come here, but my sister is in Australia. Are you crazy? I'm so disappointed. Anyone looking for a good place to stay, go somewhere else. This place is terrible. I wasted 40,000 baht on the room and ticket for nothing. In the end, I had to go and then go back. 5555. I hope you don't prosper.",Robertson Quay Hotel,3.5,en
Hotel ,FALSE,FALSE,Coastal28344685745,,2641,,"Worst experience ever,|First of all bad rooms, we bought a connectingroom( so 2 rooms connec ting) but instead got a double room with 2 extra beds( so 1 room with 2 more beds, see picture)||Second of all service, they explained because of the Singapore 60 year anniversary there isn't any room over so we couldent get a connecting room( while we bought a connecting) in exchange we got a family room, they said the price would be the same but the connecting room was 400 for 2 night for 4 and a cramped family for the same price was 300, whilethe difference is 100 the price still differce 1/4. If we dindt find this out and confront them we would've been ignorant about it. They did not explaine this. After we confronted them we couldn't get a refund but 1 night family , 1 night connecting, a taxi to the airport and early checking and late checkout,||While the extra benefits are nice, We dindt needed all the extra benefits,|Why early check in if we are already there on time,|Why late checkout if we dont even want to be here,|Dont need taxi if we have family bringing us,||While they are helpfull and i would have given higher stars i cannot, because they also went into our room while we are gone without permission, luckily we brought all the important things with us,|They place a white box called uv ventilator(or the humiditythe said),|While im a biological scientist with some chemical knowledge i knew that the contraption was useless, its just a rectangle box with some lights inside and fans for flow through, so useless,||More cons:|LOOK VERY SKETCHY Don't RECOMMEND GOING ALONE |Very old building|Looks about to break down|Bad/low unchangeable airco( just a vent)|Cramped room can't even open lugage on the floor,|Cramped room cant even walk 2 poeple next to each other,|Cant shower with 2 hands because the showerstand is unchangeable while im 170cm it still shot far above my head so needed to shower with 1 hand,|Bed sheet is just some cloth,|DEFINITELY NOT 4 STAR||So Worst experience ever,|Dont recommend to anyone until these things are changed,|Would have preferred a refund,|If i would give a star it wouldent even be 2 star,",,Robertson Quay Hotel,3.5,
Hotel ,FALSE,FALSE,Antoinette Grunewald,1,2641,4,"Beautiful evenings out, super restaurants and walkways.",,Robertson Quay Hotel,3.5,
Hotel ,FALSE,FALSE,Swee Lian,2,2641,2,不推荐。冷气太冷，没有依照预订的天数留房间。第一晚给了一间不好的family room. 价钱是4星，房间连三星都没有。只有地点好，靠近地铁站和Fort canning 公园。,"Not recommended. The air conditioning was too cold, and the room wasn't reserved for the number of nights I booked. I was given a poor family room on my first night. The price was 4 stars, but the room wasn't even 3 stars. The only good thing about this hotel is the location, near the subway station and Fort Canning Park.",Robertson Quay Hotel,3.5,en
Hotel ,FALSE,FALSE,蔡雯欣,2,2641,5,"工作人员服务热情、专业，尤其是前台的小姐，非常友好，有问必答，让人感觉特别贴心。

总的来说，这是一家性价比很高、适合休闲放松的酒店，推荐给喜欢安静、注重健身和生活质量的朋友们。下次来这边，还会继续选择这里！","The staff were warm and professional, especially the front desk lady, who was incredibly friendly and helpful, making us feel incredibly caring.

Overall, this is a great value hotel perfect for a relaxing break. I recommend it to those who appreciate a quiet environment, fitness, and a high quality of life. I'll definitely stay here again next time I'm in the area!",Robertson Quay Hotel,3.5,en
Hotel ,FALSE,FALSE,Onn Onn,2,2641,5,我来新加坡玩🥰，在Robertson Quay hotel住。工作人员服务态度不错。风景不错。喜欢这里的夜景，旁边是克拉码头，可以看见有渔船经过。给我的感觉满舒适的。酒店后面有酒吧🩷。服务态度永善，交通方便，去MRT大概10分钟左右。,"I visited Singapore 🥰 and stayed at the Robertson Quay Hotel. The staff were friendly and helpful. The view was lovely. I loved the night view. Clarke Quay is right next to it, and you could see the fishing boats passing by. It felt quite comfortable. There's a bar behind the hotel 🩷. The service was excellent, and transportation was convenient, about a 10-minute walk to the MRT.",Robertson Quay Hotel,3.5,en
Hotel ,FALSE,FALSE,蔡伟元,1,2641,5,酒店环境好 地理位置优越，虽然酒店没有提供早餐，但周边餐饮选择很多，步行几分钟就有便利店和咖啡厅，非常方便。,"The hotel has a good environment and a great location. Although the hotel does not provide breakfast, there are many dining options nearby. There are convenience stores and cafes within a few minutes' walk, which is very convenient.",Robertson Quay Hotel,3.5,en
